Frequency_Hz	H1_abs_acc1	H2_abs_acc1	Coh_acc1	H1_abs_acc2	H2_abs_acc2	Coh_acc2	H1_abs_acc3	H2_abs_acc3	Coh_acc3	H1_abs_acc4	H2_abs_acc4	Coh_acc4	H1_abs_acc5	H2_abs_acc5	Coh_acc5	H1_abs_acc6	H2_abs_acc6	Coh_acc6
9.44575636e-01	1.34861389e-02	1.96765508e-02	6.85391409e-01	1.33600288e-02	1.76645506e-02	7.56318634e-01	1.58593105e-02	1.73506243e-02	9.14048407e-01	1.77201832e-02	1.98644054e-02	8.92057063e-01	3.67305332e-02	3.83235388e-02	9.58432710e-01	1.82967412e-02	1.99066206e-02	9.19128445e-01
9.51521045e-01	1.47774764e-02	1.93561557e-02	7.63450998e-01	1.35787830e-02	1.79201380e-02	7.57738753e-01	1.66808996e-02	1.79637043e-02	9.28589076e-01	1.92477657e-02	2.11577705e-02	9.09725610e-01	3.49691070e-02	3.65055770e-02	9.57911363e-01	1.84678118e-02	2.00267940e-02	9.22155175e-01
9.58466454e-01	1.51758478e-02	1.92824182e-02	7.87030321e-01	1.46204135e-02	1.82446151e-02	8.01354998e-01	1.73130297e-02	1.85249008e-02	9.34581505e-01	2.09821758e-02	2.24542278e-02	9.34442099e-01	3.55641694e-02	3.71307581e-02	9.57808867e-01	1.84291327e-02	2.01703956e-02	9.13672348e-01
9.65411863e-01	1.39639063e-02	1.78145922e-02	7.83846533e-01	1.55630391e-02	1.78018052e-02	8.74239375e-01	1.80121842e-02	1.90586938e-02	9.45090171e-01	2.08670398e-02	2.21387498e-02	9.42557283e-01	3.96610324e-02	4.07968316e-02	9.72159620e-01	1.95348825e-02	2.08066820e-02	9.38875434e-01
9.72357272e-01	1.52571774e-02	1.79974569e-02	8.47740736e-01	1.57860350e-02	1.85416872e-02	8.51380719e-01	1.84972836e-02	1.93243209e-02	9.57202258e-01	2.05478531e-02	2.17851515e-02	9.43204507e-01	4.39130484e-02	4.50270904e-02	9.75258406e-01	2.00581908e-02	2.11407038e-02	9.48794846e-01
9.79302681e-01	1.52997511e-02	1.73074999e-02	8.83995448e-01	1.45546947e-02	1.75405583e-02	8.29773743e-01	1.88303250e-02	1.96258887e-02	9.59463556e-01	2.19678880e-02	2.33630257e-02	9.40284371e-01	4.43454548e-02	4.53033411e-02	9.78856167e-01	2.12989800e-02	2.24682191e-02	9.47960312e-01
9.86248090e-01	1.44443546e-02	1.64657972e-02	8.77233848e-01	1.50786017e-02	1.83827115e-02	8.20259933e-01	1.99952618e-02	2.10592190e-02	9.49477842e-01	2.36983870e-02	2.47274235e-02	9.58384807e-01	4.33196855e-02	4.39123670e-02	9.86503084e-01	2.29095720e-02	2.37357720e-02	9.65191780e-01
9.93193499e-01	1.43604743e-02	1.71956891e-02	8.35120607e-01	1.49190437e-02	1.73832144e-02	8.58244245e-01	2.10644781e-02	2.18344051e-02	9.64737899e-01	2.52128793e-02	2.62089305e-02	9.61995732e-01	4.57491737e-02	4.64971744e-02	9.83912986e-01	2.36098405e-02	2.43752217e-02	9.68600035e-01
1.00013891e+00	1.47627061e-02	1.72220275e-02	8.57199077e-01	1.60161465e-02	1.83436724e-02	8.73115595e-01	2.18847135e-02	2.23556606e-02	9.78933877e-01	2.57660076e-02	2.69761009e-02	9.55142023e-01	4.62664501e-02	4.74357411e-02	9.75350000e-01	2.46521554e-02	2.53803693e-02	9.71307984e-01
1.00708432e+00	1.45516993e-02	1.78175285e-02	8.16706945e-01	1.57951724e-02	1.88852206e-02	8.36377436e-01	2.21550651e-02	2.25505681e-02	9.82461506e-01	2.69716086e-02	2.82608221e-02	9.54381600e-01	4.61660389e-02	4.77552395e-02	9.66721962e-01	2.62241712e-02	2.70369425e-02	9.69938490e-01
1.01402973e+00	1.67016355e-02	1.98208231e-02	8.42630777e-01	1.65711958e-02	1.92594225e-02	8.60420183e-01	2.32795519e-02	2.37768455e-02	9.79084961e-01	2.80008653e-02	2.90769229e-02	9.62992728e-01	5.25187336e-02	5.49532794e-02	9.55697897e-01	2.90176518e-02	2.96972398e-02	9.77116123e-01
1.02097514e+00	1.79917625e-02	2.08989945e-02	8.60891294e-01	1.76784720e-02	1.96693866e-02	8.98781050e-01	2.43159490e-02	2.48888059e-02	9.76983348e-01	2.86462812e-02	2.94846233e-02	9.71566802e-01	5.67879619e-02	5.81197559e-02	9.77085348e-01	3.00403975e-02	3.07504966e-02	9.76907722e-01
1.02792054e+00	1.67146174e-02	1.95576646e-02	8.54632582e-01	1.65548264e-02	1.93317553e-02	8.56354025e-01	2.59800525e-02	2.66605767e-02	9.74474512e-01	3.00894490e-02	3.11216166e-02	9.66834384e-01	6.33483436e-02	6.45082541e-02	9.82019193e-01	3.19075901e-02	3.26404599e-02	9.77547196e-01
1.03486595e+00	1.76544469e-02	1.97430037e-02	8.94212811e-01	1.73492932e-02	2.02849462e-02	8.55279231e-01	2.62918688e-02	2.70460151e-02	9.72116180e-01	3.22460980e-02	3.28400320e-02	9.81914330e-01	6.57081169e-02	6.65055113e-02	9.88010100e-01	3.38413664e-02	3.46185366e-02	9.77550458e-01
1.04181136e+00	1.85235245e-02	2.07965148e-02	8.90703304e-01	1.76606235e-02	2.06637089e-02	8.54668619e-01	2.73475837e-02	2.77960052e-02	9.83867410e-01	3.31559576e-02	3.38404121e-02	9.79774051e-01	6.35045191e-02	6.44016441e-02	9.86069843e-01	3.59095427e-02	3.65676181e-02	9.82003875e-01
1.04875677e+00	1.78224603e-02	2.03152229e-02	8.77295826e-01	1.91811331e-02	2.14344117e-02	8.94875649e-01	2.79062698e-02	2.83176675e-02	9.85472048e-01	3.42253999e-02	3.49416966e-02	9.79500233e-01	7.07691562e-02	7.17863039e-02	9.85830895e-01	3.75951249e-02	3.82722908e-02	9.82306628e-01
1.05570218e+00	1.86739615e-02	2.03951285e-02	9.15608917e-01	2.18614840e-02	2.37439269e-02	9.20718971e-01	3.00542585e-02	3.05595056e-02	9.83466778e-01	3.52326857e-02	3.58820001e-02	9.81904174e-01	7.66652350e-02	7.72751701e-02	9.92106972e-01	3.85740117e-02	3.91826906e-02	9.84465617e-01
1.06264759e+00	1.93764854e-02	2.08063634e-02	9.31276889e-01	2.30382993e-02	2.46756975e-02	9.33643284e-01	3.12289541e-02	3.16462343e-02	9.86814223e-01	3.60531779e-02	3.66819102e-02	9.82859883e-01	7.90683667e-02	7.96677155e-02	9.92476893e-01	4.04528290e-02	4.08638311e-02	9.89942154e-01
1.06959300e+00	1.87084547e-02	2.07296409e-02	9.02497767e-01	2.28485428e-02	2.44267158e-02	9.35391520e-01	3.14309081e-02	3.16567421e-02	9.92866165e-01	3.70903682e-02	3.76153919e-02	9.86042317e-01	8.10972146e-02	8.16401795e-02	9.93349294e-01	4.35605536e-02	4.39959736e-02	9.90103186e-01
1.07653841e+00	2.07542413e-02	2.26641115e-02	9.15731519e-01	2.40029729e-02	2.53704158e-02	9.46100888e-01	3.14839338e-02	3.17810698e-02	9.90650535e-01	3.95426946e-02	4.01594034e-02	9.84643477e-01	8.51513290e-02	8.58580790e-02	9.91768392e-01	4.60933864e-02	4.66152920e-02	9.88803983e-01
1.08348382e+00	1.99961351e-02	2.15376603e-02	9.28426524e-01	2.30885798e-02	2.43586828e-02	9.47858305e-01	3.34820769e-02	3.38366650e-02	9.89520594e-01	4.24195175e-02	4.32242297e-02	9.81382845e-01	9.13487442e-02	9.21263015e-02	9.91559877e-01	4.66113055e-02	4.70434064e-02	9.90814847e-01
1.09042923e+00	2.03271861e-02	2.16970180e-02	9.36865426e-01	2.48890032e-02	2.62281847e-02	9.48941130e-01	3.58759383e-02	3.63838811e-02	9.86039346e-01	4.45175412e-02	4.53296943e-02	9.82083422e-01	9.63388093e-02	9.71905303e-02	9.91236584e-01	4.80695720e-02	4.85283164e-02	9.90546871e-01
